annee,soir,Ordre,Country,Pays,Artiste,Chanson,Langue,Place,Points,,,,annee,DF,Ordre,Country,Pays,Artiste,Chanson,Langue,Place,Points
2005,FI,9,Cyprus,Chypre,Constantínos Christofórou,Éla Éla,Anglais,18,46,,,,,,,,,,,,,
2005,FI,18,Croatia,Croatie,Boris Novković feat. Lado Members,Vukovi umiru sami,Croate,11,115,,,,,,,,,,,,,
2005,FI,13,Denmark,Danemark,Jakob Sveistrup,Talking to You,Anglais,9,125,,,,,,,,,,,,,
2005,FI,10,Spain,Espagne,Son de Sol,Brujería,Espagnol,21,28,,,,,,,,,,,,,
2005,FI,24,France,France,Ortal,Chacun pense à soi,Français,23,11,,,,,,,,,,,,,
2005,FI,19,Greece,Grèce,Helena Paparizou,My Number One,Anglais,1,230,,,,,,,,,,,,,
"2005,FI,1,Hungary,Hongrie,Nox,""Forogj, világ!"",Hongrois,12,97,,,,,,,,,,,,,"
"2005,FI,11,Israel,Israël,Shiri Maimon,""Hasheket shenish'ar"
"(השקט שנשאר)"",""Hébreu, anglais"",4,154,,,,,,,,,,,,,"
2005,FI,23,Latvia,Lettonie,Walters & Kazha,The War is Not Over,Anglais,5,153,,,,,,,,,,,,,
2005,FI,15,Macedonia,Macédoine,Martin Vučić,Make My Day,Anglais,17,52,,,,,,,,,,,,,
2005,FI,3,Malta,Malte,Chiara,Angel,Anglais,2,192,,,,,,,,,,,,,
"2005,FI,7,Moldavia,Moldavie,Zdob și Zdub,Boonika bate toba,""Anglais, roumain"",6,148,,,,,,,,,,,,,"
2005,FI,5,Norway,Norvège,Wig Wam,In My Dreams,Anglais,9,125,,,,,,,,,,,,,
2005,FI,4,Romania,Roumanie,Luminița Anghel & Sistem,Let Me Try,Anglais,3,158,,,,,,,,,,,,,
2005,FI,2,United kingdom,Royaume-Uni,Javine,Touch My Fire,Anglais,22,18,,,,,,,,,,,,,
2005,FI,20,Russia,Russie,Natalia Podolskaya,Nobody Hurt No One,Anglais,15,57,,,,,,,,,,,,,
2005,FI,12,,Serbie-et-Monténégro,No Name,Zauvijek moja,Monténégrin,7,137,,,,,,,,,,,,,
2005,FI,14,Sweden,Suède,Martin Stenmarck,Las Vegas,Anglais,19,30,,,,,,,,,,,,,
2005,FI,22,Switzerland,Suisse,Vanilla Ninja,Cool Vibes,Anglais,8,128,,,,,,,,,,,,,
2005,FI,6,Turkey,Turquie,Gülseren,Rimi rimi ley,Turc,13,92,,,,,,,,,,,,,
"2005,FI,16,Ukraine,Ukraine (hôte),GreenJolly,""Razom nas bahato"
"(Разом нас багато)"",""Ukrainien, anglais"",19,30,,,,,,,,,,,,,"
2004,DF,13,Albania,Albanie,Anjeza Shahini,The Image of You,Anglais,4,167,,,,,,,,,,,,,
2004,DF,6,,Andorre,Marta Roure,Jugarem a estimar-nos,Catalan,18,12,,,,,,,,,,,,,
2004,DF,2,Belarus,Biélorussie,Aleksandra & Konstantin,My Galileo,Anglais,19,10,,,,,,,,,,,,,
2004,DF,21,,Bosnie-Herzégovine,Deen,In the Disco,Anglais,7,133,,,,,,,,,,,,,
2004,DF,14,Cyprus,Chypre,Lisa Andreas,Stronger Every Minute,Anglais,5,149,,,,,,,,,,,,,
2004,DF,18,Croatia,Croatie,Ivan Mikulić,You Are the Only One,Anglais,9,72,,,,,,,,,,,,,
2004,DF,19,Denmark,Danemark,Tomas Thordarson,Shame On You,Anglais,13,56,,,,,,,,,,,,,
2004,DF,17,Estonia,Estonie,Neikõsõ,Tii,Võro,11,57,,,,,,,,,,,,,
2004,DF,1,Finland,Finlande,Jari Sillanpää,Takes 2 To Tango,Anglais,14,51,,,,,,,,,,,,,
2004,DF,10,Greece,Grèce,Sákis Rouvás,Shake It,Anglais,3,238,,,,,,,,,,,,,
"2004,DF,5,Israel,Israël,David D'Or,""Leha'amin"
"(להאמין)"",""Anglais, hébreu"",11,57,,,,,,,,,,,,,"
2004,DF,4,Latvia,Lettonie,Fomins & Kleins,Dziesma par laimi,Letton,17,23,,,,,,,,,,,,,
2004,DF,12,Lithuania,Lituanie,Linas & Simona,What's Happened to Your Love?,Anglais,16,26,,,,,,,,,,,,,
2004,DF,15,Macedonia,Macédoine,Toše Proeski,Life,Anglais,10,71,,,,,,,,,,,,,
2004,DF,8,Malta,Malte,Julie & Ludwig,On Again... Off Again,Anglais,8,74,,,,,,,,,,,,,
2004,DF,9,,Monaco,Märyon,Notre planète,Français,19,10,,,,,,,,,,,,,
2004,DF,22,The netherlands,Pays-Bas,Re-Union,Without You,Anglais,6,146,,,,,,,,,,,,,
2004,DF,7,Portugal,Portugal,Sofia Vitória,Foi magia,Portugais,15,38,,,,,,,,,,,,,
2004,DF,20,,Serbie-et-Monténégro,Željko Joksimović & Ad Hoc Orchestra,Lane moje,Serbe,1,263,,,,,,,,,,,,,
2004,DF,16,Slovenia,Slovénie,Platin,Stay Forever,Anglais,21,5,,,,,,,,,,,,,
2004,DF,3,Switzerland,Suisse,Piero & The Music Stars,Celebrate!,Anglais,22,0,,,,,,,,,,,,,
"2004,DF,11,Ukraine,Ukraine,Ruslana,Wild Dances,""Anglais, ukrainien"",2,256,,,,,,,,,,,,,"
2004,FI,9,Albania,Albanie,Anjeza Shahini,The Image of You,Anglais,7,106,,,,,,,,,,,,,
"2004,FI,8,Germany,Allemagne,Max,Can't Wait Until Tonight,""Anglais, turc"",8,93,,,,,,,,,,,,,"
2004,FI,2,Austria,Autriche,Tie Break,Du bist,Allemand,21,9,,,,,,,,,,,,,
2004,FI,13,Belgium,Belgique,Xandee,1 Life,Anglais,22,7,,,,,,,,,,,,,
2004,FI,12,,Bosnie-Herzégovine,Deen,In the Disco,Anglais,9,91,,,,,,,,,,,,,
2004,FI,21,Cyprus,Chypre,Lisa Andreas,Stronger Every Minute,Anglais,5,170,,,,,,,,,,,,,
2004,FI,11,Croatia,Croatie,Ivan Mikulić,You Are the Only One,Anglais,12,50,,,,,,,,,,,,,
2004,FI,1,Spain,Espagne,Ramón,Para llenarme de ti,Espagnol,10,87,,,,,,,,,,,,,
"2004,FI,4,France,France,Jonatan Cerrada,À chaque pas,""Français, espagnol"",15,40,,,,,,,,,,,,,"
2004,FI,16,Greece,Grèce,Sákis Rouvás,Shake It,Anglais,3,252,,,,,,,,,,,,,
2004,FI,18,Ireland,Irlande,Chris Doran,If My World Stopped Turning,Anglais,22,7,,,,,,,,,,,,,
2004,FI,17,Iceland,Islande,Jónsi,Heaven,Anglais,19,16,,,,,,,,,,,,,
2004,FI,15,Macedonia,Macédoine,Toše Proeski,Life,Anglais,14,47,,,,,,,,,,,,,
2004,FI,6,Malta,Malte,Julie & Ludwig,On Again... Off Again,Anglais,12,50,,,,,,,,,,,,,
2004,FI,3,Norway,Norvège,Knut Anders Sørum,High,Anglais,24,3,,,,,,,,,,,,,
2004,FI,7,The netherlands,Pays-Bas,Re-Union,Without You,Anglais,20,11,,,,,,,,,,,,,
"2004,FI,19,Poland,Pologne,Blue Café,Love Song,""Anglais, espagnol"",17,27,,,,,,,,,,,,,"
2004,FI,23,Romania,Roumanie,Sanda Ladosi,I Admit,Anglais,18,18,,,,,,,,,,,,,
2004,FI,20,United kingdom,Royaume-Uni,James Fox,Hold Onto Our Love,Anglais,16,29,,,,,,,,,,,,,
2004,FI,14,Russia,Russie,Julia Savicheva,Believe Me,Anglais,11,67,,,,,,,,,,,,,
2004,FI,5,,Serbie-et-Monténégro,Željko Joksimović & Ad Hoc Orchestra,Lane moje,Serbe,2,263,,,,,,,,,,,,,
2004,FI,24,Sweden,Suède,Lena Philipsson,It Hurts,Anglais,5,170,,,,,,,,,,,,,
2004,FI,22,Turkey,Turquie (hôte),Athena,For Real,Anglais,4,195,,,,,,,,,,,,,
"2004,FI,10,Ukraine,Ukraine,Ruslana,Wild Dances,""Anglais, ukrainien"",1,280,,,,,,,,,,,,,"
2003,FI,10,Germany,Allemagne,Lou,Let's Get Happy,Anglais,11,53,,,,,,,,,,,,,
2003,FI,2,Austria,Autriche,Alf Poier,Weil der Mensch zählt,Styrien,6,101,,,,,,,,,,,,,
2003,FI,22,Belgium,Belgique,Urban Trad,Sanomi,Imaginaire,2,165,,,,,,,,,,,,,
"2003,FI,6,,Bosnie-Herzégovine,Mija Martina,Ne brini,""Croate, anglais"",16,27,,,,,,,,,,,,,"
2003,FI,9,Cyprus,Chypre,Stelios Constantas,Feeling Alive,Anglais,20,15,,,,,,,,,,,,,
"2003,FI,8,Croatia,Croatie,Claudia Beni,Više nisam tvoja,""Croate, anglais"",15,29,,,,,,,,,,,,,"
2003,FI,12,Spain,Espagne,Beth,Dime,Espagnol,8,81,,,,,,,,,,,,,
2003,FI,23,Estonia,Estonie,Ruffus,Eighties Coming Back,Anglais,21,14,,,,,,,,,,,,,
2003,FI,19,France,France,Louisa Baïleche,Monts et merveilles,Français,18,19,,,,,,,,,,,,,
2003,FI,17,Greece,Grèce,Mando,Never Let You Go,Anglais,17,25,,,,,,,,,,,,,
2003,FI,3,Ireland,Irlande,Mickey Harte,We've Got The World,Anglais,11,53,,,,,,,,,,,,,
2003,FI,1,Iceland,Islande,Birgitta Haukdal,Open Your Heart,Anglais,8,81,,,,,,,,,,,,,
"2003,FI,13,Israel,Israël,Lior Narkis,Words For Love,""Hébreu, anglais"",19,17,,,,,,,,,,,,,"
2003,FI,21,Latvia,Lettonie (hôte),F.L.Y.,Hello From Mars,Anglais,24,5,,,,,,,,,,,,,
2003,FI,5,Malta,Malte,Lynn Chircop,To Dream Again,Anglais,25,4,,,,,,,,,,,,,
2003,FI,18,Norway,Norvège,Jostein Hasselgård,I'm Not Afraid To Move On,Anglais,4,123,,,,,,,,,,,,,
2003,FI,14,The netherlands,Pays-Bas,Esther Hart,One More Night,Anglais,13,45,,,,,,,,,,,,,
"2003,FI,20,Poland,Pologne,Ich Troje,Keine Grenzen - zadnych granic,""Allemand, polonais, russe"",7,90,,,,,,,,,,,,,"
"2003,FI,7,Portugal,Portugal,Rita Guerra,Deixa-me sonhar (só mais uma vez),""Portugais, anglais"",22,13,,,,,,,,,,,,,"
2003,FI,24,Romania,Roumanie,Nicola,Don't Break My Heart,Anglais,10,73,,,,,,,,,,,,,
2003,FI,15,United kingdom,Royaume-Uni,Jemini,Cry Baby,Anglais,26,0,,,,,,,,,,,,,
"2003,FI,11,Russia,Russie,t.A.T.u.,""Nje vjer, nje bojsa"
"(не верь не бойся)"",Russe,3,164,,,,,,,,,,,,,"
2003,FI,26,Slovenia,Slovénie,Karmen Stavec,Nanana,Anglais,23,7,,,,,,,,,,,,,
2003,FI,25,Sweden,Suède,Fame,Give Me Your Love,Anglais,5,107,,,,,,,,,,,,,
2003,FI,4,Turkey,Turquie,Sertab Erener,Everyway That I Can,Anglais,1,167,,,,,,,,,,,,,
2003,FI,16,Ukraine,Ukraine,Oleksandr Ponomariov,Hasta la vista,Anglais,14,30,,,,,,,,,,,,,
2002,FI,18,Germany,Allemagne,Corinna May,I Can't Live Without Music,Anglais,21,17,,,,,,,,,,,,,
2002,FI,3,Austria,Autriche,Manuel Ortega,Say a Word,Anglais,18,26,,,,,,,,,,,,,
2002,FI,16,Belgium,Belgique,Sergio & The Ladies,Sister,Anglais,13,33,,,,,,,,,,,,,
"2002,FI,15,,Bosnie-Herzégovine,Maja Tatić,Na jastuku za dvoje,""Bosnien, anglais"",13,33,,,,,,,,,,,,,"
2002,FI,1,Cyprus,Chypre,ONE,Gimme,Anglais,6,85,,,,,,,,,,,,,
2002,FI,6,Croatia,Croatie,Vesna Pisarović,Everything I Want,Anglais,11,44,,,,,,,,,,,,,
2002,FI,14,Denmark,Danemark,Malene,Tell Me Who You Are,Anglais,24,7,,,,,,,,,,,,,
"2002,FI,5,Spain,Espagne,Rosa,Europe's Living a Celebration,""Espagnol, anglais"",7,81,,,,,,,,,,,,,"
2002,FI,8,Estonia,Estonie (hôte),Sahlene,Runaway,Anglais,3,111,,,,,,,,,,,,,
2002,FI,13,Finland,Finlande,Laura Voutilainen,Addicted to You,Anglais,20,24,,,,,,,,,,,,,
2002,FI,17,France,France,Sandrine François,Il faut du temps,Français,5,104,,,,,,,,,,,,,
2002,FI,4,Greece,Grèce,Michalis Rakintzis,S.A.G.A.P.O.,Anglais,17,27,,,,,,,,,,,,,
"2002,FI,10,Israel,Israël,Sarit Hadad,""Light a Candle ("
"Nadlik beyachad ner)(נדליק ביחד נר)"",""Hébreu, anglais"",12,37,,,,,,,,,,,,,"
2002,FI,23,Latvia,Lettonie,Marie N,I Wanna,Anglais,1,176,,,,,,,,,,,,,
2002,FI,24,Lithuania,Lituanie,Aivaras,Happy You,Anglais,23,12,,,,,,,,,,,,,
"2002,FI,9,Macedonia,Macédoine,Karolina Gočeva,""Od nas zavisi"
"(Од нас зависи)"",Macédonien,19,25,,,,,,,,,,,,,"
2002,FI,20,Malta,Malte,Ira Losco,7th Wonder,Anglais,2,164,,,,,,,,,,,,,
2002,FI,21,Romania,Roumanie,Monica Anghel & Marcel Pavel,Tell Me Why,Anglais,9,71,,,,,,,,,,,,,
2002,FI,2,United kingdom,Royaume-Uni,Jessica Garlick,Come Back,Anglais,3,111,,,,,,,,,,,,,
2002,FI,7,Russia,Russie,Prime Minister,Northern Girl,Anglais,10,55,,,,,,,,,,,,,
2002,FI,22,Slovenia,Slovénie,Sestre,Samo ljubezen,Slovène,13,33,,,,,,,,,,,,,
2002,FI,12,Sweden,Suède,Afro-dite,Never Let It Go,Anglais,8,72,,,,,,,,,,,,,
2002,FI,11,Switzerland,Suisse,Francine Jordi,Dans le jardin de mon âme,Français,22,15,,,,,,,,,,,,,
"2002,FI,19,Turkey,Turquie,Buket Bengisu & Group Safir,Leylaklar soldu kalbinde,""Turc, anglais"",16,29,,,,,,,,,,,,,"
"2001,FI,19,Germany,Allemagne,Michelle,Wer Liebe lebt,""Allemand, anglais"",8,66,,,,,,,,,,,,,"
"2001,FI,3,,Bosnie-Herzégovine,Nino Pršeš,Hano,""Bosnien, anglais"",14,29,,,,,,,,,,,,,"
2001,FI,10,Croatia,Croatie,Vanna,Strings of My Heart,Anglais,10,42,,,,,,,,,,,,,
2001,FI,23,Denmark,Danemark (hôte),Rollo & King,Never Ever Let You Go,Anglais,2,177,,,,,,,,,,,,,
2001,FI,13,Spain,Espagne,David Civera,Dile que la quiero,Espagnol,6,76,,,,,,,,,,,,,
"2001,FI,20,Estonia,Estonie,""Tanel Padar, Dave Benton & 2XL"",Everybody,Anglais,1,198,,,,,,,,,,,,,"
"2001,FI,14,France,France,Natasha St-Pier,Je n'ai que mon âme,""Français, anglais"",4,142,,,,,,,,,,,,,"
"2001,FI,22,Greece,Grèce,Antique,Die for You,""Grec, anglais"",3,147,,,,,,,,,,,,,"
2001,FI,12,Ireland,Irlande,Gary O'Shaughnessy,Without Your Love,Anglais,21,6,,,,,,,,,,,,,
2001,FI,2,Iceland,Islande,Two Tricky,Angel,Anglais,22,3,,,,,,,,,,,,,
"2001,FI,5,Israel,Israël,Tal Sondak,""Ein davar"
"(אין דבר)"",Hébreu,16,25,,,,,,,,,,,,,"
2001,FI,9,Latvia,Lettonie,Arnis Mednis,Too Much,Anglais,18,16,,,,,,,,,,,,,
"2001,FI,8,Lithuania,Lituanie,Skamp,You Got Style,""Anglais, lituanien"",13,35,,,,,,,,,,,,,"
2001,FI,21,Malta,Malte,Fabrizio Faniello,Another Summer Night,Anglais,9,48,,,,,,,,,,,,,
2001,FI,4,Norway,Norvège,Haldor Lægreid,On My Own,Anglais,22,3,,,,,,,,,,,,,
2001,FI,1,The netherlands,Pays-Bas,Michelle,Out On My Own,Anglais,18,16,,,,,,,,,,,,,
2001,FI,18,Poland,Pologne,Piasek,2 Long,Anglais,20,11,,,,,,,,,,,,,
2001,FI,11,Portugal,Portugal,MTM,Eu só sei ser feliz assim,Portugais,17,18,,,,,,,,,,,,,
2001,FI,16,United kingdom,Royaume-Uni,Lindsay Dracass,No Dream Impossible,Anglais,15,28,,,,,,,,,,,,,
2001,FI,6,Russia,Russie,Mumiy Troll,Lady Alpine Blue,Anglais,12,37,,,,,,,,,,,,,
2001,FI,17,Slovenia,Slovénie,Nuša Derenda,Energy,Anglais,7,70,,,,,,,,,,,,,
2001,FI,7,Sweden,Suède,Friends,Listen To Your Heartbeat,Anglais,5,100,,,,,,,,,,,,,
"2001,FI,15,Turkey,Turquie,Sedat Yüce,Sevgiliye son,""Turc, anglais"",11,41,,,,,,,,,,,,,"
"2000,FI,15,Germany,Allemagne,Stefan Raab,Wadde hadde dudde da?,""Allemand, anglais"",5,96,,,,,,,,,,,,,"
2000,FI,24,Austria,Autriche,The Rounder Girls,All To You,Anglais,14,34,,,,,,,,,,,,,
2000,FI,10,Belgium,Belgique,Nathalie Sorce,Envie de vivre,Français,24,2,,,,,,,,,,,,,
"2000,FI,11,Cyprus,Chypre,Voice,""Nómiza"
"(Νόμιζα)"",""Grec, italien"",21,8,,,,,,,,,,,,,"
2000,FI,17,Croatia,Croatie,Goran Karan,Kad zaspu anđeli,Croate,9,70,,,,,,,,,,,,,
2000,FI,14,Denmark,Danemark,Olsen Brothers,Fly on the Wings of Love,Anglais,1,195,,,,,,,,,,,,,
2000,FI,13,Spain,Espagne,Serafín Zubiri,Colgado de un sueño,Espagnol,18,18,,,,,,,,,,,,,
2000,FI,4,Estonia,Estonie,Ines,Once in a Lifetime,Anglais,4,98,,,,,,,,,,,,,
2000,FI,20,Finland,Finlande,Nina Åström,A Little Bit,Anglais,18,18,,,,,,,,,,,,,
2000,FI,5,France,France,Sofia Mestari,On aura le ciel,Français,23,5,,,,,,,,,,,,,
2000,FI,23,Ireland,Irlande,Eamonn Toal,Millennium of Love,Anglais,6,92,,,,,,,,,,,,,
2000,FI,12,Iceland,Islande,August & Telma,Tell Me!,Anglais,12,45,,,,,,,,,,,,,
"2000,FI,1,Israel,Israël,Ping Pong,""Sameyakh"
"(שמייח)"",Hébreu,22,7,,,,,,,,,,,,,"
2000,FI,21,Latvia,Lettonie,Brainstorm,My Star,Anglais,3,136,,,,,,,,,,,,,
"2000,FI,19,Macedonia,Macédoine,XXL,""100% te ljubam"
"(100% те љубам)"",""Macédonien, anglais"",15,29,,,,,,,,,,,,,"
2000,FI,7,Malta,Malte,Claudette Pace,Desire,Anglais1,8,73,,,,,,,,,,,,,
2000,FI,8,Norway,Norvège,Charmed,My Heart Goes Boom,Anglais,11,57,,,,,,,,,,,,,
2000,FI,2,The netherlands,Pays-Bas,Linda Wagenmakers,No Goodbyes,Anglais,13,40,,,,,,,,,,,,,
2000,FI,6,Romania,Roumanie,Taxi,The Moon,Anglais,17,25,,,,,,,,,,,,,
2000,FI,3,United kingdom,Royaume-Uni,Nicki French,Don't Play That Song Again,Anglais,16,28,,,,,,,,,,,,,
2000,FI,9,Russia,Russie,Alsou,Solo,Anglais,2,155,,,,,,,,,,,,,
2000,FI,18,Sweden,Suède (hôte),Roger Pontare,When Spirits Are Calling My Name,Anglais,7,88,,,,,,,,,,,,,
2000,FI,16,Switzerland,Suisse,Jane Bogaert,La vita cos'è?,Italien,20,14,,,,,,,,,,,,,
"2000,FI,22,Turkey,Turquie,Pınar Ayhan & The SOS,Yorgunum Anla,""Turc, anglais"",10,59,,,,,,,,,,,,,"
"1999,FI,21,Germany,Allemagne,Sürpriz,Reise nach Jerusalem - Kudüs’e seyahat,""Allemand, anglais, hébreu, turc"",3,140,,,,,,,,,,,,,"
1999,FI,18,Austria,Autriche,Bobbie Singer,Reflection,Anglais,10,65,,,,,,,,,,,,,
1999,FI,2,Belgium,Belgique,Vanessa Chinitor,Like The Wind,Anglais,12,38,,,,,,,,,,,,,
"1999,FI,22,,Bosnie-Herzégovine,Dino & Béatrice,Putnici,""Bosnien, français"",7,86,,,,,,,,,,,,,"
"1999,FI,14,Cyprus,Chypre,Marlain,""Tha 'ne erotas"
"(Θα 'ναι έρωτας)"",Grec,22,2,,,,,,,,,,,,,"
1999,FI,4,Croatia,Croatie,Doris Dragović,Marija Magdalena,Croate,4,118,,,,,,,,,,,,,
1999,FI,9,Denmark,Danemark,Trine Jepsen & Michael Teschl,This Time I Mean It,Anglais,8,71,,,,,,,,,,,,,
1999,FI,3,Spain,Espagne,Lydia,No quiero escuchar,Espagnol,23,1,,,,,,,,,,,,,
1999,FI,23,Estonia,Estonie,Evelin Samuel & Camille,Diamond of Night,Anglais,6,90,,,,,,,,,,,,,
1999,FI,10,France,France,Nayah,Je veux donner ma voix,Français,19,14,,,,,,,,,,,,,
1999,FI,17,Ireland,Irlande,The Mullans,When You Need Me,Anglais,17,18,,,,,,,,,,,,,
1999,FI,13,Iceland,Islande,Selma,All Out of Luck,Anglais,2,146,,,,,,,,,,,,,
"1999,FI,19,Israel,Israël (hôte),Eden,""Yom Huledet (Happy Birthday)"
"(יום """"הולדת)"",""Anglais, hébreu"",5,93,,,,,,,,,,,,,"
1999,FI,1,Lithuania,Lituanie,Aistė,Strazdas,Samogitien,20,13,,,,,,,,,,,,,
1999,FI,20,Malta,Malte,Times Three,Believe 'n Peace,Anglais,15,32,,,,,,,,,,,,,
1999,FI,8,Norway,Norvège,Stig Van Eijk,Living My Life Without You,Anglais,14,35,,,,,,,,,,,,,
1999,FI,11,The netherlands,Pays-Bas,Marlayne,One Good Reason,Anglais,8,71,,,,,,,,,,,,,
1999,FI,12,Poland,Pologne,Mietek Szcześniak,Przytul mnie mocno,Polonais,18,17,,,,,,,,,,,,,
1999,FI,16,Portugal,Portugal,Rui Bandeira,Como tudo começou,Portugais,21,12,,,,,,,,,,,,,
1999,FI,5,United kingdom,Royaume-Uni,Precious,Say It Again,Anglais,12,38,,,,,,,,,,,,,
1999,FI,6,Slovenia,Slovénie,Darja Švajger,For A Thousand Years,Anglais,11,50,,,,,,,,,,,,,
1999,FI,15,Sweden,Suède,Charlotte Nilsson,Take Me to Your Heaven,Anglais,1,163,,,,,,,,,,,,,
1999,FI,7,Turkey,Turquie,Tuğba Önal & Grup Mistik,Dön Artık,Turc,16,21,,,,,,,,,,,,,
1998,FI,9,Germany,Allemagne,Guildo Horn,Guildo hat euch lieb!,Allemand,7,86,,,,,,,,,,,,,
1998,FI,20,Belgium,Belgique,Mélanie Cohl,Dis oui,Français,6,122,,,,,,,,,,,,,
"1998,FI,17,Cyprus,Chypre,Mihalis Hatzigiannis,""Génesis"
"(Γένεσις)"",Grec,11,37,,,,,,,,,,,,,"
1998,FI,1,Croatia,Croatie,Danijela,Neka mi ne svane,Croate,5,131,,,,,,,,,,,,,
1998,FI,4,Spain,Espagne,Mikel Herzog,¿Qué voy a hacer sin ti?,Espagnol,16,21,,,,,,,,,,,,,
1998,FI,23,Estonia,Estonie,Koit Toome,Mere lapsed,Estonien,12,36,,,,,,,,,,,,,
1998,FI,21,Finland,Finlande,Edea,Aava,Finnois,15,22,,,,,,,,,,,,,
1998,FI,3,France,France,Marie Line,Où aller,Français,24,3,,,,,,,,,,,,,
"1998,FI,2,Greece,Grèce,Thalassa,""Mia krifí evesthisía"
"(Μια κρυφή ευαισθησία)"",Grec,20,12,,,,,,,,,,,,,"
1998,FI,11,Hungary,Hongrie,Charlie,A holnap már nem lesz szomorú,Hongrois,23,4,,,,,,,,,,,,,
1998,FI,13,Ireland,Irlande,Dawn Martin,Is Always Over Now?,Anglais,9,64,,,,,,,,,,,,,
"1998,FI,8,Israel,Israël,Dana International,""Diva"
"(דיווה)"",Hébreu,1,172,,,,,,,,,,,,,"
"1998,FI,25,Macedonia,Macédoine,Vlado Janevski,""Ne zori, zoro"
"(Не зори, зоро)"",Macédonien,19,16,,,,,,,,,,,,,"
1998,FI,10,Malta,Malte,Chiara,The One That I Love,Anglais,3,165,,,,,,,,,,,,,
1998,FI,22,Norway,Norvège,Lars Fredriksen,Alltid sommer,Norvégien,8,79,,,,,,,,,,,,,
1998,FI,18,The netherlands,Pays-Bas,Edsilia Rombley,Hemel en aarde,Néerlandais,4,150,,,,,,,,,,,,,
1998,FI,7,Poland,Pologne,Sixteen,To takie proste,Polonais,17,19,,,,,,,,,,,,,
1998,FI,14,Portugal,Portugal,Alma Lusa,Se eu te pudesse abraçar,Portugais,12,36,,,,,,,,,,,,,
1998,FI,15,Romania,Roumanie,Mǎlina Olinescu,Eu cred,Roumain,22,6,,,,,,,,,,,,,
1998,FI,16,United kingdom,Royaume-Uni (hôte),Imaani,Where Are You?,Anglais,2,166,,,,,,,,,,,,,
1998,FI,6,,Slovaquie,Katerina Hasprova,Modlitba,Slovaque,21,8,,,,,,,,,,,,,
1998,FI,12,Slovenia,Slovénie,Vili Resnik,Naj bogovi slišijo,Slovène,18,17,,,,,,,,,,,,,
1998,FI,19,Sweden,Suède,Jill Johnson,Kärleken är,Suédois,10,53,,,,,,,,,,,,,
1998,FI,5,Switzerland,Suisse,Gunvor,Lass ihn,Allemand,25,0,,,,,,,,,,,,,
1998,FI,24,Turkey,Turquie,Tüzmen,Unutamazsın,Turc,14,25,,,,,,,,,,,,,
1997,FI,11,Germany,Allemagne,Bianca Shomburg,Zeit,Allemand,18,22,,,,,,,,,,,,,
1997,FI,4,Austria,Autriche,Bettina Soriat,One Step,Allemand1,21,12,,,,,,,,,,,,,
1997,FI,14,,Bosnie-Herzégovine,Alma,Goodbye,Bosnien,18,22,,,,,,,,,,,,,
"1997,FI,1,Cyprus,Chypre,Hara & Andreas Konstantinou,""Mána mou"
"(Μάνα μου)"",Grec,5,98,,,,,,,,,,,,,"
1997,FI,23,Croatia,Croatie,E.N.I.,Probudi me,Croate,17,24,,,,,,,,,,,,,
1997,FI,21,Denmark,Danemark,Kølig Kaj feat. Christina Juul Hansen,Stemmen i mit liv,Danois,16,25,,,,,,,,,,,,,
1997,FI,10,Spain,Espagne,Marcos Llunas,Sin rencor,Espagnol,6,96,,,,,,,,,,,,,
1997,FI,13,Estonia,Estonie,Maarja-Liis Ilus,Keelatud maa,Estonien,8,82,,,,,,,,,,,,,
1997,FI,22,France,France,Fanny,Sentiments songes,Français,7,95,,,,,,,,,,,,,
"1997,FI,17,Greece,Grèce,Marianna Zorba,""Hórepse"
"(Χόρεψε)"",Grec,12,39,,,,,,,,,,,,,"
"1997,FI,19,Hungary,Hongrie,V.I.P.,""Miért kell, hogy elmenj?"",Hongrois,12,39,,,,,,,,,,,,,"
1997,FI,5,Ireland,Irlande (hôte),Marc Roberts,Mysterious Woman,Anglais,2,157,,,,,,,,,,,,,
1997,FI,25,Iceland,Islande,Paul Oscar,Minn hinsti dans,Islandais,20,18,,,,,,,,,,,,,
1997,FI,9,Italy,Italie,Jalisse,Fiumi di parole,Italien,4,114,,,,,,,,,,,,,
1997,FI,18,Malta,Malte,Debbie Scerri,Let Me Fly,Anglais,9,66,,,,,,,,,,,,,
1997,FI,3,Norway,Norvège,Tor Endresen,San Francisco,Norvégien,24,0,,,,,,,,,,,,,
1997,FI,8,The netherlands,Pays-Bas,Mrs Einstein,Niemand heeft nog tijd,Néerlandais,22,5,,,,,,,,,,,,,
1997,FI,12,Poland,Pologne,Anna Maria Jopek,Ale jestem,Polonais,11,54,,,,,,,,,,,,,
1997,FI,15,Portugal,Portugal,Célia Lawson,Antes do adeus,Portugais,24,0,,,,,,,,,,,,,
1997,FI,24,United kingdom,Royaume-Uni,Katrina and the Waves,Love Shine a Light,Anglais,1,227,,,,,,,,,,,,,
"1997,FI,20,Russia,Russie,Alla Pugacheva,""Primadonna"
"(Примадонна)"",Russe,15,33,,,,,,,,,,,,,"
1997,FI,6,Slovenia,Slovénie,Tanja Ribič,Zbudi se,Slovène,10,60,,,,,,,,,,,,,
1997,FI,16,Sweden,Suède,Blond,Bara hon älskar mig,Suédois,14,36,,,,,,,,,,,,,
1997,FI,7,Switzerland,Suisse,Barbara Berta,Dentro di me,Italien,22,5,,,,,,,,,,,,,
